GAME_DATE,TEAM_NAME,MATCHUP,WIN,PTS,IS_HOME
2020-02-26,Santa Cruz Warriors,SCW @ SBL,0,122,0
2020-02-26,Brooklyn Nets,BKN @ WAS,0,106,0
2020-02-26,Orlando Magic,ORL @ ATL,1,130,0
2020-02-26,Rio Grande Valley Vipers,RGV @ TEX,0,120,0
2020-02-26,Washington Wizards,WAS vs. BKN,1,110,1
2020-02-26,Charlotte Hornets,CHA vs. NYK,1,107,1
2020-02-26,Cleveland Cavaliers,CLE vs. PHI,1,108,1
2020-02-26,LA Clippers,LAC @ PHX,1,102,0
2020-02-26,Houston Rockets,HOU vs. MEM,1,140,1
2020-02-26,Northern Arizona Suns,NAS vs. OKL,0,115,1
2020-02-26,Utah Jazz,UTA vs. BOS,0,103,1
2020-02-26,Texas Legends,TEX vs. RGV,1,140,1
2020-02-26,Greensboro Swarm,GBO @ WES,0,115,0
2020-02-26,Oklahoma City Blue,OKL @ NAS,1,128,0
2020-02-26,Minnesota Timberwolves,MIN @ MIA,1,129,0
2020-02-26,Memphis Grizzlies,MEM @ HOU,0,112,0
2020-02-26,New York Knicks,NYK @ CHA,0,101,0
2020-02-26,Salt Lake City Stars,SLC @ STO,1,128,0
2020-02-26,San Antonio Spurs,SAS vs. DAL,0,103,1
2020-02-26,Atlanta Hawks,ATL vs. ORL,0,120,1
2020-02-25,Detroit Pistons,DET @ DEN,0,98,0
2020-02-25,Chicago Bulls,CHI vs. OKC,0,122,1
2020-02-25,Oklahoma City Thunder,OKC @ CHI,1,124,0
2020-02-25,Capital City Go-Go,CAP vs. MNE,0,93,1
2020-02-25,Charlotte Hornets,CHA @ IND,0,80,0
2020-02-25,Milwaukee Bucks,MIL @ TOR,1,108,0
2020-02-25,Wisconsin Herd,WIS vs. DEL,1,133,1
2020-02-25,Denver Nuggets,DEN vs. DET,1,115,1
2020-02-25,New Orleans Pelicans,NOP @ LAL,0,109,0
2020-02-25,Boston Celtics,BOS @ POR,1,118,0
2020-02-25,Golden State Warriors,GSW vs. SAC,0,94,1
2020-02-25,Fort Wayne Mad Ants,FWN @ RAP,0,96,0
2020-02-25,College Park Skyhawks,CPS @ CTN,0,116,0
2020-02-25,Maine Red Claws,MNE @ CAP,1,125,0
2020-02-25,Sacramento Kings,SAC @ GSW,1,112,0
2020-02-25,Indiana Pacers,IND vs. CHA,1,119,1
2020-02-25,Delaware Blue Coats,DEL @ WIS,0,128,0
2020-02-25,Portland Trail Blazers,POR vs. BOS,0,106,1
2020-02-25,Canton Charge,CTN vs. CPS,1,121,1
2020-02-25,Grand Rapids Drive,GRD vs. WCB,1,116,1
2020-02-25,Windy City Bulls,WCB @ GRD,0,83,0
2020-02-25,Lakeland Magic,LAK @ ERI,1,112,0
2020-02-25,Raptors 905,RAP vs. FWN,1,113,1
2020-02-25,Austin Spurs,AUS @ SXF,0,99,0
2020-02-25,Los Angeles Lakers,LAL vs. NOP,1,118,1
2020-02-25,Erie BayHawks,ERI vs. LAK,0,110,1
2020-02-25,Sioux Falls Skyforce,SXF vs. AUS,1,100,1
2020-02-25,Toronto Raptors,TOR vs. MIL,0,97,1
2020-02-24,Washington Wizards,WAS vs. MIL,0,134,1
2020-02-24,Milwaukee Bucks,MIL @ WAS,1,137,0
2020-02-24,Memphis Grizzlies,MEM @ LAC,0,97,0
2020-02-24,Minnesota Timberwolves,MIN @ DAL,0,123,0
2020-02-24,Stockton Kings,STO vs. SLC,1,140,1
2020-02-24,Utah Jazz,UTA vs. PHX,0,111,1
2020-02-24,Atlanta Hawks,ATL @ PHI,0,112,0
2020-02-24,New York Knicks,NYK @ HOU,0,112,0
2020-02-24,Dallas Mavericks,DAL vs. MIN,1,139,1
2020-02-24,Philadelphia 76ers,PHI vs. ATL,1,129,1
2020-02-24,Houston Rockets,HOU vs. NYK,1,123,1
2020-02-24,Long Island Nets,LIN vs. GBO,1,123,1
2020-02-24,Greensboro Swarm,GBO @ LIN,0,84,0
2020-02-24,Phoenix Suns,PHX @ UTA,1,131,0
2020-02-24,Cleveland Cavaliers,CLE vs. MIA,1,125,1
2020-02-24,Orlando Magic,ORL @ BKN,1,115,0
2020-02-24,LA Clippers,LAC vs. MEM,1,124,1
2020-02-24,Brooklyn Nets,BKN vs. ORL,0,113,1
2020-02-24,Miami Heat,MIA @ CLE,0,119,0
2020-02-24,Salt Lake City Stars,SLC @ STO,0,110,0
2020-02-23,Los Angeles Lakers,LAL vs. BOS,1,114,1
2020-02-23,Grand Rapids Drive,GRD @ WIS,1,126,0
2020-02-23,Minnesota Timberwolves,MIN @ DEN,0,116,0
2020-02-23,Chicago Bulls,CHI vs. WAS,1,126,1
2020-02-23,Denver Nuggets,DEN vs. MIN,1,128,1
2020-02-23,Washington Wizards,WAS @ CHI,0,117,0
2020-02-23,Windy City Bulls,WCB vs. LAK,1,117,1
2020-02-23,Detroit Pistons,DET @ POR,0,104,0
2020-02-23,Golden State Warriors,GSW vs. NOP,0,101,1
2020-02-23,Maine Red Claws,MNE @ WES,1,116,0
2020-02-23,Canton Charge,CTN @ FWN,1,124,0
2020-02-23,Oklahoma City Thunder,OKC vs. SAS,1,131,1
2020-02-23,South Bay Lakers,SBL @ IWA,1,152,0
2020-02-23,Iowa Wolves,IWA vs. SBL,0,148,1
2020-02-23,San Antonio Spurs,SAS @ OKC,0,103,0
2020-02-23,Indiana Pacers,IND @ TOR,0,81,0
2020-02-23,Wisconsin Herd,WIS vs. GRD,0,117,1
2020-02-23,Westchester Knicks,WES vs. MNE,0,111,1
2020-02-23,Portland Trail Blazers,POR vs. DET,1,107,1
2020-02-23,Fort Wayne Mad Ants,FWN vs. CTN,0,113,1
2020-02-23,Boston Celtics,BOS @ LAL,0,112,0
2020-02-23,Lakeland Magic,LAK @ WCB,0,110,0
2020-02-23,Toronto Raptors,TOR vs. IND,1,127,1
2020-02-23,New Orleans Pelicans,NOP @ GSW,1,115,0
2020-02-22,Cleveland Cavaliers,CLE @ MIA,0,105,0
2020-02-22,Sioux Falls Skyforce,SXF vs. OKL,1,127,1
2020-02-22,Northern Arizona Suns,NAS @ WCB,0,95,0
2020-02-22,Atlanta Hawks,ATL vs. DAL,1,111,1
2020-02-22,Maine Red Claws,MNE @ RAP,0,109,0
2020-02-22,Greensboro Swarm,GBO vs. CAP,0,117,1
2020-02-22,Miami Heat,MIA vs. CLE,1,124,1
2020-02-22,Capital City Go-Go,CAP @ GBO,1,121,0
2020-02-22,Memphis Hustle,MHU @ RGV,1,116,0
2020-02-22,Charlotte Hornets,CHA vs. BKN,0,86,1
2020-02-22,Houston Rockets,HOU @ UTA,1,120,0
2020-02-22,Dallas Mavericks,DAL @ ATL,0,107,0
2020-02-22,Utah Jazz,UTA vs. HOU,0,110,1
2020-02-22,Windy City Bulls,WCB vs. NAS,1,109,1
2020-02-22,Chicago Bulls,CHI vs. PHX,0,104,1
2020-02-22,Phoenix Suns,PHX @ CHI,1,112,0
2020-02-22,College Park Skyhawks,CPS @ ERI,1,133,0
2020-02-22,Stockton Kings,STO @ SCW,1,110,0
2020-02-22,Raptors 905,RAP vs. MNE,1,116,1
2020-02-22,Philadelphia 76ers,PHI @ MIL,0,98,0
2020-02-22,Oklahoma City Blue,OKL @ SXF,0,105,0
2020-02-22,Milwaukee Bucks,MIL vs. PHI,1,119,1
2020-02-22,Brooklyn Nets,BKN @ CHA,1,115,0
2020-02-22,Erie BayHawks,ERI vs. CPS,0,124,1
2020-02-22,Santa Cruz Warriors,SCW vs. STO,0,105,1
2020-02-22,Rio Grande Valley Vipers,RGV vs. MHU,0,113,1
2020-02-22,Sacramento Kings,SAC @ LAC,1,112,0
2020-02-22,LA Clippers,LAC vs. SAC,0,103,1
2020-02-21,Los Angeles Lakers,LAL vs. MEM,1,117,1
2020-02-21,Greensboro Swarm,GBO vs. CAP,0,110,1
2020-02-21,Washington Wizards,WAS vs. CLE,0,108,1
2020-02-21,Denver Nuggets,DEN @ OKC,0,101,0
2020-02-21,Portland Trail Blazers,POR vs. NOP,0,115,1
2020-02-21,New Orleans Pelicans,NOP @ POR,1,128,0
2020-02-21,Dallas Mavericks,DAL @ ORL,1,122,0
2020-02-21,Minnesota Timberwolves,MIN vs. BOS,0,117,1
2020-02-21,Westchester Knicks,WES vs. FWN,0,106,1
2020-02-21,Fort Wayne Mad Ants,FWN @ WES,1,112,0
2020-02-21,New York Knicks,NYK vs. IND,0,98,1
2020-02-21,Phoenix Suns,PHX @ TOR,0,101,0
2020-02-21,Oklahoma City Thunder,OKC vs. DEN,1,113,1
2020-02-21,Canton Charge,CTN @ DEL,1,131,0
2020-02-21,Lakeland Magic,LAK vs. LIN,0,84,1
2020-02-21,Memphis Grizzlies,MEM @ LAL,0,105,0
2020-02-21,Indiana Pacers,IND @ NYK,1,106,0
2020-02-21,Toronto Raptors,TOR vs. PHX,1,118,1
2020-02-21,Utah Jazz,UTA vs. SAS,0,104,1
2020-02-21,San Antonio Spurs,SAS @ UTA,1,113,0
2020-02-21,Orlando Magic,ORL vs. DAL,0,106,1
2020-02-21,Cleveland Cavaliers,CLE @ WAS,1,113,0
2020-02-21,Boston Celtics,BOS @ MIN,1,127,0
2020-02-21,Capital City Go-Go,CAP @ GBO,1,120,0
2020-02-21,Long Island Nets,LIN @ LAK,1,110,0
2020-02-21,Grand Rapids Drive,GRD vs. NAS,1,127,1
2020-02-21,Delaware Blue Coats,DEL vs. CTN,0,115,1
2020-02-21,Northern Arizona Suns,NAS @ GRD,0,104,0
2020-02-21,Rio Grande Valley Vipers,RGV vs. TEX,1,132,1
2020-02-21,Texas Legends,TEX @ RGV,0,124,0
2020-02-20,Erie BayHawks,ERI @ WCB,0,93,0
2020-02-20,Agua Caliente Clippers,ACC @ SCW,0,90,0
2020-02-20,Charlotte Hornets,CHA @ CHI,1,103,0
2020-02-20,College Park Skyhawks,CPS @ MNE,0,100,0
2020-02-20,Memphis Grizzlies,MEM @ SAC,0,125,0
2020-02-20,Milwaukee Bucks,MIL @ DET,1,126,0
2020-02-20,Santa Cruz Warriors,SCW vs. ACC,1,92,1
2020-02-20,Philadelphia 76ers,PHI vs. BKN,1,112,1
2020-02-20,Maine Red Claws,MNE vs. CPS,1,119,1
2020-02-20,Austin Spurs,AUS vs. SBL,1,128,1
2020-02-20,Brooklyn Nets,BKN @ PHI,0,104,0
2020-02-20,Houston Rockets,HOU @ GSW,1,135,0
2020-02-20,Windy City Bulls,WCB vs. ERI,1,103,1
2020-02-20,Atlanta Hawks,ATL vs. MIA,1,129,1
2020-02-20,Sacramento Kings,SAC vs. MEM,1,129,1
2020-02-20,South Bay Lakers,SBL @ AUS,0,124,0
2020-02-20,Chicago Bulls,CHI vs. CHA,0,93,1
2020-02-20,Miami Heat,MIA @ ATL,0,124,0
2020-02-20,Golden State Warriors,GSW vs. HOU,0,105,1
2020-02-20,Detroit Pistons,DET vs. MIL,0,106,1
2020-02-19,Stockton Kings,STO vs. ACC,0,131,1
2020-02-19,Northern Arizona Suns,NAS @ CTN,0,94,0
2020-02-19,Agua Caliente Clippers,ACC @ STO,1,134,0
2020-02-19,Wisconsin Herd,WIS @ GRD,1,107,0
2020-02-19,Iowa Wolves,IWA @ SLC,0,93,0
2020-02-19,Salt Lake City Stars,SLC vs. IWA,1,105,1
2020-02-19,Westchester Knicks,WES @ RAP,0,124,0
2020-02-19,South Bay Lakers,SBL @ TEX,1,140,0
2020-02-19,Fort Wayne Mad Ants,FWN @ GBO,0,117,0
2020-02-19,Canton Charge,CTN vs. NAS,1,106,1
2020-02-19,Texas Legends,TEX vs. SBL,0,98,1
2020-02-19,Memphis Hustle,MHU vs. SXF,0,97,1
2020-02-19,Raptors 905,RAP vs. WES,1,126,1
2020-02-19,Sioux Falls Skyforce,SXF @ MHU,1,120,0
2020-02-19,Greensboro Swarm,GBO vs. FWN,1,124,1
2020-02-19,Grand Rapids Drive,GRD vs. WIS,0,103,1
2020-02-13,Stockton Kings,STO @ DEL,1,128,0
2020-02-13,Capital City Go-Go,CAP vs. FWN,1,130,1
2020-02-13,Oklahoma City Thunder,OKC @ NOP,1,123,0
2020-02-13,Boston Celtics,BOS vs. LAC,1,141,1
2020-02-13,Wisconsin Herd,WIS vs. GBO,1,126,1
2020-02-13,Greensboro Swarm,GBO @ WIS,0,115,0
2020-02-13,Fort Wayne Mad Ants,FWN @ CAP,0,124,0
2020-02-13,New Orleans Pelicans,NOP vs. OKC,0,118,1
2020-02-13,Windy City Bulls,WCB @ ERI,0,124,0
2020-02-13,Canton Charge,CTN @ GRD,0,101,0
2020-02-13,Sioux Falls Skyforce,SXF @ AUS,0,106,0
2020-02-13,Iowa Wolves,IWA @ ACC,0,124,0
2020-02-13,Erie BayHawks,ERI vs. WCB,1,127,1
2020-02-13,Austin Spurs,AUS vs. SXF,1,116,1
2020-02-13,Delaware Blue Coats,DEL vs. STO,0,117,1
2020-02-13,Agua Caliente Clippers,ACC vs. IWA,1,139,1
2020-02-13,LA Clippers,LAC @ BOS,0,133,0
2020-02-13,Grand Rapids Drive,GRD vs. CTN,1,103,1
2020-02-12,Salt Lake City Stars,SLC @ SBL,0,128,0
2020-02-12,Sacramento Kings,SAC @ DAL,0,111,0
2020-02-12,Golden State Warriors,GSW @ PHX,0,106,0
2020-02-12,Memphis Grizzlies,MEM vs. POR,1,111,1
2020-02-12,Charlotte Hornets,CHA @ MIN,1,115,0
2020-02-12,Minnesota Timberwolves,MIN vs. CHA,0,108,1
2020-02-12,Cleveland Cavaliers,CLE vs. ATL,1,127,1
2020-02-12,Portland Trail Blazers,POR @ MEM,0,104,0
2020-02-12,Iowa Wolves,IWA @ SCW,1,152,0
2020-02-12,Miami Heat,MIA @ UTA,0,101,0
2020-02-12,Detroit Pistons,DET @ ORL,0,112,0
2020-02-12,New York Knicks,NYK vs. WAS,0,96,1
2020-02-12,Brooklyn Nets,BKN vs. TOR,1,101,1
2020-02-12,Raptors 905,RAP vs. STO,0,104,1
2020-02-12,Utah Jazz,UTA vs. MIA,1,116,1
2020-02-12,Indiana Pacers,IND vs. MIL,1,118,1
2020-02-12,Washington Wizards,WAS @ NYK,1,114,0
2020-02-12,Phoenix Suns,PHX vs. GSW,1,112,1
2020-02-12,Orlando Magic,ORL vs. DET,1,116,1
2020-02-12,South Bay Lakers,SBL vs. SLC,1,142,1
2020-02-12,Milwaukee Bucks,MIL @ IND,0,111,0
2020-02-12,Santa Cruz Warriors,SCW vs. IWA,0,117,1
2020-02-12,Toronto Raptors,TOR @ BKN,0,91,0
2020-02-12,Dallas Mavericks,DAL vs. SAC,1,130,1
2020-02-12,Atlanta Hawks,ATL @ CLE,0,105,0
2020-02-12,Denver Nuggets,DEN vs. LAL,0,116,1
2020-02-12,Stockton Kings,STO @ RAP,1,107,0
2020-02-12,Los Angeles Lakers,LAL @ DEN,1,120,0
2020-02-11,Oklahoma City Thunder,OKC vs. SAS,0,106,1
2020-02-11,Oklahoma City Blue,OKL vs. LIN,1,137,1
2020-02-11,Maine Red Claws,MNE @ FWN,1,123,0
2020-02-11,New Orleans Pelicans,NOP vs. POR,1,138,1
2020-02-11,LA Clippers,LAC @ PHI,0,103,0
2020-02-11,Fort Wayne Mad Ants,FWN vs. MNE,0,119,1
2020-02-11,San Antonio Spurs,SAS @ OKC,1,114,0
2020-02-11,Portland Trail Blazers,POR @ NOP,0,117,0
2020-02-11,Westchester Knicks,WES @ GRD,0,105,0
2020-02-11,Washington Wizards,WAS vs. CHI,1,126,1
2020-02-11,Wisconsin Herd,WIS @ CPS,1,118,0
2020-02-11,Houston Rockets,HOU vs. BOS,1,116,1
2020-02-11,Philadelphia 76ers,PHI vs. LAC,1,110,1
2020-02-11,Chicago Bulls,CHI @ WAS,0,114,0
2020-02-11,College Park Skyhawks,CPS vs. WIS,0,115,1
2020-02-11,Erie BayHawks,ERI vs. CAP,0,111,1
2020-02-11,Capital City Go-Go,CAP @ ERI,1,117,0
2020-02-11,Delaware Blue Coats,DEL @ SXF,1,98,0
2020-02-11,Grand Rapids Drive,GRD vs. WES,1,117,1
2020-02-11,Memphis Hustle,MHU @ ACC,1,111,0
2020-02-11,Long Island Nets,LIN @ OKL,0,118,0
2020-02-11,Boston Celtics,BOS @ HOU,0,105,0
2020-02-11,Sioux Falls Skyforce,SXF vs. DEL,0,88,1
2020-02-11,Agua Caliente Clippers,ACC vs. MHU,0,97,1
2020-02-10,Windy City Bulls,WCB vs. MNE,0,83,1
2020-02-10,Golden State Warriors,GSW vs. MIA,0,101,1
2020-02-10,Milwaukee Bucks,MIL vs. SAC,1,123,1
2020-02-10,Dallas Mavericks,DAL vs. UTA,0,119,1
2020-02-10,Indiana Pacers,IND vs. BKN,0,105,1
2020-02-10,Sacramento Kings,SAC @ MIL,0,111,0
2020-02-10,Utah Jazz,UTA @ DAL,1,123,0
2020-02-10,Atlanta Hawks,ATL @ ORL,0,126,0
2020-02-10,Orlando Magic,ORL vs. ATL,1,135,1
2020-02-10,Phoenix Suns,PHX @ LAL,0,100,0
2020-02-10,Stockton Kings,STO @ IWA,0,129,0
2020-02-10,Denver Nuggets,DEN vs. SAS,1,127,1
2020-02-10,Charlotte Hornets,CHA @ DET,1,87,0
2020-02-10,Maine Red Claws,MNE @ WCB,1,121,0
2020-02-10,Toronto Raptors,TOR vs. MIN,1,137,1
2020-02-10,Brooklyn Nets,BKN @ IND,1,106,0
2020-02-10,Minnesota Timberwolves,MIN @ TOR,0,126,0
2020-02-10,Iowa Wolves,IWA vs. STO,1,133,1
2020-02-10,Texas Legends,TEX @ SLC,0,108,0
2020-02-10,Los Angeles Lakers,LAL vs. PHX,1,125,1
2020-02-10,Salt Lake City Stars,SLC vs. TEX,1,112,1
2020-02-10,San Antonio Spurs,SAS @ DEN,0,120,0
2020-02-10,Miami Heat,MIA @ GSW,1,113,0
2020-02-10,Detroit Pistons,DET vs. CHA,0,76,1
2020-02-09,Portland Trail Blazers,POR vs. MIA,1,115,1
2020-02-09,Miami Heat,MIA @ POR,0,109,0
2020-02-09,Lakeland Magic,LAK vs. CPS,0,115,1
2020-02-09,Memphis Grizzlies,MEM @ WAS,1,106,0
2020-02-09,Utah Jazz,UTA @ HOU,1,114,0
2020-02-09,Fort Wayne Mad Ants,FWN vs. DEL,1,136,1
2020-02-09,Boston Celtics,BOS @ OKC,1,112,0
2020-02-09,Washington Wizards,WAS vs. MEM,0,99,1
2020-02-09,Houston Rockets,HOU vs. UTA,0,113,1
2020-02-09,Cleveland Cavaliers,CLE vs. LAC,0,92,1
2020-02-09,Santa Cruz Warriors,SCW @ AUS,1,115,0
2020-02-09,Atlanta Hawks,ATL vs. NYK,1,140,1
2020-02-09,Austin Spurs,AUS vs. SCW,0,101,1
2020-02-09,Oklahoma City Thunder,OKC vs. BOS,0,111,1
2020-02-09,College Park Skyhawks,CPS @ LAK,1,119,0
2020-02-09,Delaware Blue Coats,DEL @ FWN,0,102,0
2020-02-09,Sioux Falls Skyforce,SXF vs. LIN,1,116,1
2020-02-09,Philadelphia 76ers,PHI vs. CHI,1,118,1
2020-02-09,Chicago Bulls,CHI @ PHI,0,111,0
2020-02-09,New York Knicks,NYK @ ATL,0,135,0
2020-02-09,LA Clippers,LAC @ CLE,1,133,0
2020-02-09,Long Island Nets,LIN @ SXF,0,106,0
2020-02-08,Memphis Hustle,MHU @ SBL,0,119,0
2020-02-08,Erie BayHawks,ERI @ CAP,0,106,0
2020-02-08,Minnesota Timberwolves,MIN vs. LAC,1,142,1
2020-02-08,New York Knicks,NYK @ DET,1,95,0
2020-02-08,Windy City Bulls,WCB vs. GRD,0,92,1
2020-02-08,Indiana Pacers,IND vs. NOP,0,117,1
2020-02-08,Sacramento Kings,SAC vs. SAS,1,122,1
2020-02-08,Stockton Kings,STO @ OKL,0,120,0
2020-02-08,South Bay Lakers,SBL vs. MHU,1,127,1
2020-02-08,Charlotte Hornets,CHA vs. DAL,0,100,1
2020-02-08,Agua Caliente Clippers,ACC @ NAS,1,122,0
2020-02-08,Iowa Wolves,IWA @ TEX,0,105,0
2020-02-08,Milwaukee Bucks,MIL @ ORL,1,111,0
2020-02-08,Orlando Magic,ORL vs. MIL,0,95,1
2020-02-08,San Antonio Spurs,SAS @ SAC,0,102,0
2020-02-08,Phoenix Suns,PHX vs. DEN,0,108,1
2020-02-08,Canton Charge,CTN @ WES,1,124,0
2020-02-08,Oklahoma City Blue,OKL vs. STO,1,131,1
2020-02-08,Los Angeles Lakers,LAL @ GSW,1,125,0
2020-02-08,Texas Legends,TEX vs. IWA,1,132,1
2020-02-08,Grand Rapids Drive,GRD @ WCB,1,105,0
2020-02-08,New Orleans Pelicans,NOP @ IND,1,124,0
2020-02-08,Northern Arizona Suns,NAS vs. ACC,0,113,1
2020-02-08,Golden State Warriors,GSW vs. LAL,0,120,1
2020-02-08,Denver Nuggets,DEN @ PHX,1,117,0
2020-02-08,Westchester Knicks,WES vs. CTN,0,120,1
2020-02-08,Detroit Pistons,DET vs. NYK,0,92,1
2020-02-08,Wisconsin Herd,WIS vs. MNE,1,134,1
2020-02-08,Capital City Go-Go,CAP vs. ERI,1,133,1
2020-02-08,Maine Red Claws,MNE @ WIS,0,118,0
2020-02-08,Brooklyn Nets,BKN @ TOR,0,118,0
2020-02-08,Dallas Mavericks,DAL @ CHA,1,116,0
2020-02-08,LA Clippers,LAC @ MIN,0,115,0
2020-02-08,Toronto Raptors,TOR vs. BKN,1,119,1
2020-02-07,Detroit Pistons,DET @ OKC,0,101,0
2020-02-07,Miami Heat,MIA @ SAC,0,97,0
2020-02-07,Sioux Falls Skyforce,SXF vs. SCW,1,114,1
2020-02-07,Windy City Bulls,WCB vs. LIN,0,97,1
2020-02-07,Oklahoma City Thunder,OKC vs. DET,1,108,1
2020-02-07,Delaware Blue Coats,DEL @ CPS,1,121,0
2020-02-07,Phoenix Suns,PHX vs. HOU,1,127,1
2020-02-07,Houston Rockets,HOU @ PHX,0,91,0
2020-02-07,Boston Celtics,BOS vs. ATL,1,112,1
2020-02-07,Memphis Grizzlies,MEM @ PHI,0,107,0
2020-02-07,Washington Wizards,WAS vs. DAL,1,119,1
2020-02-07,Fort Wayne Mad Ants,FWN @ WIS,0,119,0
2020-02-07,Lakeland Magic,LAK vs. RAP,0,115,1
2020-02-07,Portland Trail Blazers,POR @ UTA,0,114,0
2020-02-07,Santa Cruz Warriors,SCW @ SXF,0,105,0
2020-02-07,Greensboro Swarm,GBO vs. GRD,0,77,1
2020-02-07,Raptors 905,RAP @ LAK,1,117,0
2020-02-07,Toronto Raptors,TOR @ IND,1,115,0
2020-02-07,Philadelphia 76ers,PHI vs. MEM,1,119,1
2020-02-07,Atlanta Hawks,ATL @ BOS,0,107,0
2020-02-07,Indiana Pacers,IND vs. TOR,0,106,1
2020-02-07,Dallas Mavericks,DAL @ WAS,0,118,0
2020-02-07,Long Island Nets,LIN @ WCB,1,107,0
2020-02-07,College Park Skyhawks,CPS vs. DEL,0,114,1
2020-02-07,Wisconsin Herd,WIS vs. FWN,1,127,1
2020-02-07,Utah Jazz,UTA vs. POR,1,117,1
2020-02-07,Grand Rapids Drive,GRD @ GBO,1,103,0
2020-02-07,Northern Arizona Suns,NAS vs. AUS,0,122,1
2020-02-07,Sacramento Kings,SAC vs. MIA,1,105,1
2020-02-07,Austin Spurs,AUS @ NAS,1,130,0
2020-02-06,Philadelphia 76ers,PHI @ MIL,0,101,0
2020-02-06,Fort Wayne Mad Ants,FWN vs. WES,1,131,1
2020-02-06,Portland Trail Blazers,POR vs. SAS,1,125,1
2020-02-06,Memphis Hustle,MHU vs. OKL,1,120,1
2020-02-06,Los Angeles Lakers,LAL vs. HOU,0,111,1
2020-02-06,New York Knicks,NYK vs. ORL,1,105,1
2020-02-06,New Orleans Pelicans,NOP @ CHI,1,125,0
2020-02-06,Chicago Bulls,CHI vs. NOP,0,119,1
2020-02-06,Canton Charge,CTN @ MNE,0,98,0
2020-02-06,Orlando Magic,ORL @ NYK,0,103,0
2020-02-06,Maine Red Claws,MNE vs. CTN,1,122,1
2020-02-06,Westchester Knicks,WES @ FWN,0,112,0
2020-02-06,Oklahoma City Blue,OKL @ MHU,0,119,0
2020-02-06,Houston Rockets,HOU @ LAL,1,121,0
2020-02-06,Agua Caliente Clippers,ACC @ TEX,0,107,0
2020-02-06,Milwaukee Bucks,MIL vs. PHI,1,112,1
2020-02-06,Texas Legends,TEX vs. ACC,1,123,1
2020-02-06,San Antonio Spurs,SAS @ POR,0,117,0
2020-02-05,Orlando Magic,ORL @ BOS,0,100,0
2020-02-05,Capital City Go-Go,CAP @ GRD,1,119,0
2020-02-05,Indiana Pacers,IND @ TOR,0,118,0
2020-02-05,Phoenix Suns,PHX @ DET,0,108,0
2020-02-05,Stockton Kings,STO @ NAS,1,123,0
2020-02-05,Santa Cruz Warriors,SCW vs. SLC,0,99,1
2020-02-05,Raptors 905,RAP @ GBO,1,116,0
2020-02-05,Iowa Wolves,IWA @ SXF,1,123,0
2020-02-05,Memphis Grizzlies,MEM @ DAL,1,121,0
2020-02-05,Miami Heat,MIA @ LAC,0,111,0
2020-02-05,Windy City Bulls,WCB @ DEL,1,114,0
2020-02-05,Oklahoma City Thunder,OKC vs. CLE,1,109,1
2020-02-05,Greensboro Swarm,GBO vs. RAP,0,103,1
2020-02-05,Minnesota Timberwolves,MIN vs. ATL,0,120,1
2020-02-05,Salt Lake City Stars,SLC @ SCW,1,111,0
2020-02-05,Grand Rapids Drive,GRD vs. CAP,0,114,1
2020-02-05,Delaware Blue Coats,DEL vs. WCB,0,103,1
2020-02-05,Brooklyn Nets,BKN vs. GSW,1,129,1
2020-02-05,Atlanta Hawks,ATL @ MIN,1,127,0
2020-02-05,Cleveland Cavaliers,CLE @ OKC,0,103,0
2020-02-05,Denver Nuggets,DEN @ UTA,1,98,0
2020-02-05,LA Clippers,LAC vs. MIA,1,128,1
2020-02-05,Toronto Raptors,TOR vs. IND,1,119,1
2020-02-05,Utah Jazz,UTA vs. DEN,0,95,1
2020-02-05,Northern Arizona Suns,NAS vs. STO,0,107,1
2020-02-05,Dallas Mavericks,DAL vs. MEM,0,107,1
2020-02-05,Boston Celtics,BOS vs. ORL,1,116,1
2020-02-05,Detroit Pistons,DET vs. PHX,1,116,1
2020-02-05,Sioux Falls Skyforce,SXF vs. IWA,0,117,1
2020-02-05,Golden State Warriors,GSW @ BKN,0,88,0
2020-02-04,Austin Spurs,AUS vs. ACC,1,114,1
2020-02-04,Los Angeles Lakers,LAL vs. SAS,1,129,1
2020-02-04,Portland Trail Blazers,POR @ DEN,0,99,0
2020-02-04,Westchester Knicks,WES @ IWA,1,126,0
2020-02-04,Houston Rockets,HOU vs. CHA,1,125,1
2020-02-04,New Orleans Pelicans,NOP vs. MIL,0,108,1
2020-02-04,Denver Nuggets,DEN vs. POR,1,127,1
2020-02-04,Iowa Wolves,IWA vs. WES,0,123,1
2020-02-04,Agua Caliente Clippers,ACC @ AUS,0,103,0
2020-02-04,Charlotte Hornets,CHA @ HOU,0,110,0
2020-02-04,San Antonio Spurs,SAS @ LAL,0,102,0
2020-02-04,Lakeland Magic,LAK @ ERI,1,121,0
2020-02-04,Oklahoma City Blue,OKL vs. SBL,1,148,1
2020-02-04,Erie BayHawks,ERI vs. LAK,0,99,1
2020-02-04,South Bay Lakers,SBL @ OKL,0,113,0
2020-02-04,Wisconsin Herd,WIS vs. LIN,0,110,1
2020-02-04,Milwaukee Bucks,MIL @ NOP,1,120,0
2020-02-04,Long Island Nets,LIN @ WIS,1,117,0
2020-02-03,San Antonio Spurs,SAS @ LAC,0,105,0
2020-02-03,New York Knicks,NYK @ CLE,1,139,0
2020-02-03,Washington Wizards,WAS vs. GSW,0,117,1
2020-02-03,Orlando Magic,ORL @ CHA,1,112,0
